id,unit_measure,quantity_input,expiration_date,quantity_measure,days_to_sold,product_input_showcase_today
4069,L,66,2025-12-19,10,9,True
4070,kg,69,2026-04-28,11,26,False
4071,kg,51,2025-11-18,13,19,True
4072,UN,31,2026-12-26,14,25,True
4073,kg,40,2026-01-15,12,5,False
4074,UN,61,2025-02-22,9,29,False
4075,kg,16,2025-01-23,17,27,True
4076,UN,92,2025-03-23,19,1,True
4077,kg,59,2025-05-24,14,26,False
4078,kg,86,2026-10-22,17,7,False
4079,UN,41,2026-05-05,12,9,True
4080,kg,60,2025-08-16,7,7,False
4081,UN,51,2025-07-11,17,11,False
4082,kg,79,2025-02-20,11,13,False
4083,L,34,2025-10-30,14,29,False
4084,L,16,2025-08-08,11,22,True
4085,UN,84,2025-07-11,6,20,True
4086,kg,92,2025-05-02,19,10,False
4087,UN,25,2026-01-12,16,29,False
4088,UN,80,2025-04-26,7,2,True
4089,L,6,2026-08-16,10,9,False
4090,UN,60,2026-10-31,4,23,False
4091,UN,83,2026-07-07,3,14,False
4092,UN,47,2026-03-17,10,24,False
4093,UN,47,2026-07-26,10,27,True
4094,kg,3,2026-01-08,17,29,True
4095,L,86,2025-09-05,10,15,False
4096,kg,54,2026-03-05,13,27,True
4097,L,60,2025-06-07,11,27,True
4098,UN,38,2026-10-02,19,27,True
4099,L,33,2025-03-30,9,14,True
4100,L,74,2025-10-06,17,2,False
4101,kg,25,2025-10-07,2,14,True
4102,kg,68,2025-03-09,5,6,True
4103,UN,17,2025-08-03,12,10,False
4104,UN,13,2026-06-10,13,27,True
4105,kg,37,2025-05-03,8,23,True
4106,L,20,2026-11-03,3,5,False
4107,L,85,2025-04-12,15,26,True
4108,L,14,2025-07-04,5,26,False
4109,L,75,2026-02-25,14,1,False
4110,kg,66,2026-02-15,3,5,False
4111,UN,38,2026-06-21,6,6,True
4112,L,89,2026-11-28,16,22,False
4113,UN,39,2026-12-29,16,4,False
4114,UN,73,2026-02-28,6,8,False
4115,UN,39,2025-12-06,2,22,False
4116,UN,64,2026-10-19,5,16,True
4117,L,41,2025-02-12,16,16,True
4118,UN,42,2025-10-13,8,4,False
4119,UN,55,2025-06-09,10,25,True
4120,L,63,2026-08-10,10,18,True
4121,L,9,2026-08-18,19,25,True
4122,L,91,2025-12-04,18,10,True
4123,kg,74,2025-05-19,16,10,True
4124,L,88,2025-04-06,10,29,False
4125,L,15,2025-06-16,6,4,True
4126,UN,87,2026-02-04,13,4,False
4127,kg,81,2026-12-21,15,21,False
4128,L,67,2025-05-12,17,20,True
4129,L,75,2026-02-05,12,25,True
4130,UN,26,2025-12-30,3,28,False
4131,UN,65,2025-11-11,12,13,True
4132,kg,7,2025-08-03,14,17,False
4133,L,23,2025-05-19,18,19,True
4134,UN,41,2025-03-04,9,20,True
4135,kg,20,2026-10-24,3,4,False
4136,L,66,2026-03-16,18,25,True
4137,L,78,2025-05-29,3,12,False
4138,L,61,2026-02-26,16,1,False
4139,kg,27,2025-05-31,1,1,False
4140,L,95,2026-03-14,9,5,True
4141,L,61,2026-07-13,8,6,False
4142,kg,40,2025-01-29,11,26,False
4143,kg,78,2026-05-05,17,20,True
4144,UN,69,2026-04-16,7,18,True
4145,kg,66,2026-12-13,3,1,True
4146,UN,77,2025-04-18,18,22,False
4147,L,31,2026-07-15,15,2,True
4148,UN,40,2025-01-21,4,16,True
4149,UN,91,2025-06-13,2,13,False
4150,L,97,2026-06-04,6,5,False
4151,UN,92,2025-10-19,14,4,False
4152,UN,52,2025-12-04,14,8,False
4153,L,51,2025-01-03,15,19,True
4154,L,81,2026-04-20,3,25,True
4155,L,45,2025-02-03,18,21,False
4156,kg,9,2025-11-30,12,8,True
4157,L,88,2025-03-16,1,4,False
4158,L,52,2026-01-19,7,3,False
4159,L,20,2025-12-21,13,20,False
4160,UN,52,2025-02-17,9,28,True
4161,UN,10,2025-10-13,15,25,True
4162,L,60,2026-06-10,16,4,True
4163,UN,21,2026-05-19,5,29,False
4164,L,62,2026-09-27,9,1,False
4165,L,75,2026-08-10,11,18,True
4166,UN,87,2025-12-13,19,19,False
4167,kg,27,2025-03-09,17,8,True
4168,UN,72,2025-11-13,1,22,True
4169,UN,35,2025-07-13,5,24,True
4170,kg,46,2025-11-01,4,14,True
4171,UN,43,2025-07-08,6,12,False
4172,UN,4,2025-05-21,5,2,False
4173,UN,60,2025-09-07,13,6,False
4174,UN,31,2025-09-01,18,27,True
4175,L,76,2026-07-11,15,10,True
4176,UN,72,2025-10-31,9,18,True
4177,L,75,2025-10-01,10,28,True
4178,L,53,2026-10-09,17,18,True
4179,UN,50,2025-01-26,8,29,True
4180,L,31,2026-08-17,10,3,True
4181,L,52,2026-03-25,12,18,True
4182,kg,17,2025-10-04,17,15,True
4183,L,57,2025-10-29,12,16,False
4184,L,33,2025-05-20,3,21,False
4185,kg,52,2026-12-19,12,2,False
4186,L,14,2025-05-10,9,17,False
4187,L,97,2026-01-27,14,20,False
4188,kg,8,2025-12-03,15,24,False
4189,kg,16,2026-06-04,16,9,True
4190,kg,97,2026-07-12,18,16,True
4191,L,26,2025-03-28,10,28,False
4192,UN,91,2026-10-03,10,4,True
4193,kg,85,2025-03-07,4,28,False
4194,UN,31,2025-12-14,15,7,False
4195,L,45,2025-06-25,16,11,True
4196,kg,64,2025-06-02,4,28,True
4197,L,5,2026-12-04,16,8,True
4198,UN,98,2025-09-03,1,11,True
4199,L,82,2026-07-16,19,6,True
4200,L,58,2025-10-26,4,15,False
4201,UN,2,2025-01-24,4,26,True
4202,UN,72,2026-08-05,6,9,True
4203,UN,88,2026-03-13,5,1,True
4204,UN,70,2026-11-23,5,17,True
4205,L,48,2025-01-05,17,21,False
4206,UN,37,2025-08-29,11,10,True
4207,L,80,2026-08-06,3,16,True
4208,L,52,2025-11-11,16,6,False
4209,UN,73,2026-03-03,3,2,True
4210,kg,10,2025-10-10,6,28,False
4211,kg,50,2026-05-09,4,23,False
4212,UN,43,2026-06-21,16,5,True
4213,kg,68,2026-06-01,9,22,True
4214,L,60,2025-05-18,10,10,False
4215,L,62,2026-05-29,17,25,False
4216,L,47,2025-04-16,7,16,False
4217,kg,39,2026-05-09,14,16,False
4218,kg,87,2025-03-10,8,3,False
4219,kg,88,2026-06-26,16,9,False
4220,L,86,2026-10-03,3,29,False
4221,L,92,2025-01-26,19,20,True
4222,L,74,2026-07-09,4,3,False
4223,kg,73,2026-11-06,7,7,False
4224,kg,4,2025-03-08,9,8,False
4225,kg,82,2025-10-06,2,25,False
4226,kg,48,2025-02-10,18,29,True
4227,L,7,2025-10-01,4,15,False
4228,kg,38,2025-05-21,19,4,False
4229,kg,76,2026-03-12,17,1,True
4230,kg,16,2026-10-17,1,17,False
4231,UN,34,2026-07-27,2,9,True
4232,UN,90,2025-11-28,2,10,True
4233,UN,13,2025-11-01,8,2,True
4234,kg,16,2025-07-01,15,17,False
4235,kg,37,2025-12-25,13,8,True
4236,L,84,2026-04-14,17,17,False
4237,L,65,2026-06-27,19,12,True
4238,L,90,2026-07-25,11,12,True
4239,L,3,2025-10-07,14,15,True
4240,kg,17,2025-04-08,9,12,False
4241,kg,77,2026-11-27,18,27,False
4242,L,23,2026-02-09,15,4,True
4243,UN,75,2026-03-03,18,23,False
4244,L,64,2025-04-06,15,6,False
4245,L,88,2025-08-28,14,29,True
4246,kg,59,2025-05-16,10,17,False
4247,L,68,2026-07-21,14,5,True
4248,L,54,2026-09-17,3,8,False
4249,L,46,2026-07-05,18,8,True
4250,UN,85,2025-11-06,9,4,True
4251,kg,32,2026-12-25,12,4,True
4252,kg,31,2025-01-15,14,9,True
4253,L,33,2025-09-18,2,1,False
4254,kg,30,2025-10-18,5,20,True
4255,L,20,2025-08-11,11,2,False
4256,UN,4,2026-11-06,5,2,True
4257,L,15,2025-02-22,3,21,False
4258,kg,97,2026-07-14,5,1,False
4259,L,55,2025-10-02,7,13,True
4260,UN,97,2025-10-07,16,19,False
4261,UN,86,2026-11-11,6,22,False
4262,L,8,2026-04-07,17,16,True
4263,L,91,2026-01-08,2,17,False
4264,kg,29,2025-06-09,13,3,True
4265,L,67,2026-02-17,13,25,True
4266,UN,58,2025-12-21,1,21,True
4267,UN,41,2025-06-21,4,28,False
4268,kg,83,2026-05-29,6,19,True
4269,UN,18,2025-10-21,2,14,False
4270,UN,25,2026-06-11,8,16,False
4271,UN,72,2025-08-07,17,6,False
4272,kg,94,2025-12-12,4,1,False
4273,UN,52,2025-07-03,12,5,True
4274,kg,95,2026-09-03,1,24,False
4275,kg,3,2025-06-02,12,17,True
4276,L,72,2026-04-05,14,3,False
4277,UN,18,2025-06-20,6,15,True
4278,L,6,2026-10-29,15,14,True
4279,kg,81,2025-02-18,19,19,True
4280,L,31,2025-12-17,10,24,True
4281,UN,22,2026-07-30,15,10,False
4282,L,72,2025-02-19,6,20,False
4283,kg,77,2025-09-12,4,12,False
4284,L,62,2025-08-18,17,9,False
4285,L,62,2025-08-02,16,23,False
4286,L,41,2025-05-29,14,26,True
4287,kg,36,2026-11-22,19,12,True
4288,L,57,2026-07-01,18,17,True
4289,UN,72,2026-02-11,9,25,True
4290,L,93,2026-09-26,16,23,True
4291,L,3,2026-10-21,9,25,True
4292,kg,73,2025-04-13,2,13,False
4293,kg,4,2025-03-02,15,14,True
4294,UN,61,2025-12-24,18,18,True
4295,L,83,2026-05-21,10,29,True
4296,L,67,2026-05-09,1,16,True
4297,L,99,2025-12-21,19,17,False
4298,kg,36,2026-11-01,19,17,True
4299,kg,94,2026-04-04,5,28,True
4300,UN,48,2025-06-11,17,1,True
4301,L,40,2025-11-28,1,21,False
4302,kg,60,2025-12-18,14,10,True
4303,L,58,2025-03-03,7,20,True
4304,L,71,2026-08-08,8,15,True
4305,UN,99,2026-08-04,9,13,True
4306,kg,22,2026-08-16,1,9,True
4307,L,58,2025-03-26,18,8,False
4308,L,29,2025-04-18,19,9,True
4309,kg,12,2025-09-30,8,7,False
4310,UN,2,2025-11-16,6,21,False
4311,kg,97,2026-01-24,1,25,True
4312,L,11,2025-02-11,9,5,True
4313,UN,72,2025-09-12,15,11,False
4314,kg,71,2026-08-16,6,19,True
4315,L,36,2026-05-17,19,19,True
4316,kg,38,2025-08-20,5,26,True
4317,kg,30,2026-10-02,8,4,True
4318,kg,94,2025-05-17,10,20,False
4319,kg,58,2026-08-29,18,21,False
4320,UN,11,2025-10-15,19,4,True
4321,UN,19,2025-06-07,5,3,False
4322,kg,60,2025-04-22,3,12,False
4323,UN,28,2026-09-26,7,12,False
4324,UN,65,2025-09-01,5,12,False
4325,UN,30,2025-11-28,9,1,False
4326,kg,28,2026-10-15,6,19,False
4327,L,44,2026-06-08,1,26,True
4328,UN,73,2025-05-06,8,21,False
4329,L,83,2025-11-04,3,23,False
4330,UN,58,2026-08-04,8,20,True
4331,kg,86,2026-11-17,8,27,True
4332,UN,77,2026-03-18,7,4,False
4333,kg,38,2026-09-26,3,20,False
4334,kg,12,2026-09-14,10,28,False
4335,L,34,2026-12-08,2,8,True
4336,UN,57,2026-03-13,18,6,True
4337,kg,26,2026-07-10,17,21,False
4338,UN,65,2026-03-16,16,22,True
4339,L,99,2026-04-09,10,8,True
4340,kg,12,2025-05-16,6,18,True
4341,kg,67,2025-03-10,16,10,True
4342,kg,44,2025-06-01,10,16,True
4343,L,85,2025-09-03,16,13,False
4344,L,92,2025-12-01,7,23,False
4345,UN,32,2026-05-06,8,15,True
4346,L,54,2025-11-30,10,2,True
4347,UN,99,2025-05-17,11,21,False
4348,L,82,2025-01-25,12,11,True
4349,UN,30,2026-10-04,15,2,False
4350,L,93,2026-01-06,18,10,False
4351,L,4,2026-05-21,11,12,False
4352,UN,58,2026-07-21,11,22,False
4353,UN,87,2025-03-09,6,10,False
4354,L,83,2025-10-10,2,5,False
4355,kg,88,2025-10-22,5,3,True
4356,L,47,2026-11-26,2,17,False
4357,L,17,2026-07-30,14,28,False
4358,UN,44,2025-04-07,2,24,True
4359,kg,24,2026-12-08,3,25,False
4360,L,58,2026-07-05,4,18,False
4361,kg,3,2026-03-31,15,20,True
4362,L,9,2025-06-03,2,4,True
4363,kg,48,2026-10-04,6,3,False
4364,L,44,2025-01-23,2,29,False
4365,L,40,2026-01-29,7,4,True
4366,UN,97,2025-12-08,12,8,True
4367,kg,59,2025-07-15,15,7,False
4368,L,63,2026-05-03,1,11,True
4369,kg,48,2026-06-14,15,20,True
4370,L,60,2026-08-23,8,22,True
4371,L,39,2026-12-07,7,7,False
4372,kg,56,2026-01-06,13,21,True
4373,UN,15,2026-01-17,4,25,False
4374,L,4,2025-10-12,7,21,False
4375,kg,93,2025-08-10,16,2,False
4376,L,30,2025-06-09,8,1,False
4377,L,60,2025-04-08,12,7,False
4378,kg,16,2026-07-01,8,23,False
4379,kg,78,2026-01-16,15,26,True
4380,L,73,2025-07-16,7,2,False
4381,UN,50,2025-04-03,9,6,False
4382,kg,45,2025-06-04,3,4,True
4383,UN,72,2026-12-30,6,22,False
4384,L,50,2025-02-05,6,2,False
4385,kg,53,2026-06-12,11,19,False
4386,kg,24,2025-12-07,16,15,False
4387,L,96,2026-01-18,6,10,False
4388,L,81,2026-09-02,5,12,True
4389,L,24,2026-11-05,10,13,True
4390,UN,94,2025-11-30,3,29,False
4391,L,1,2026-11-10,17,18,False
4392,UN,12,2025-10-22,16,11,False
4393,kg,92,2025-06-02,18,8,False
4394,UN,71,2025-06-20,11,20,False
4395,L,64,2026-06-14,4,5,True
4396,kg,51,2025-02-18,10,17,True
4397,UN,78,2026-09-02,11,5,False
4398,UN,56,2025-04-29,3,27,True
4399,L,60,2025-08-31,8,13,False
4400,kg,87,2026-03-16,2,23,False
4401,L,11,2025-06-25,12,13,False
4402,UN,58,2025-11-28,17,2,False
4403,UN,4,2026-07-08,14,24,True
4404,L,47,2026-03-04,2,4,False
4405,kg,45,2025-06-13,14,21,False
4406,UN,59,2026-09-11,3,15,False
4407,kg,72,2026-09-16,1,27,True
4408,kg,97,2025-01-20,15,15,False
4409,UN,65,2026-05-13,2,19,True
4410,L,5,2025-01-01,11,22,False
4411,UN,30,2025-03-18,15,20,False
4412,UN,16,2026-12-15,4,2,False
4413,UN,40,2025-04-23,5,17,False
4414,kg,27,2026-08-22,10,5,False
4415,kg,30,2026-07-14,9,1,True
4416,L,35,2025-11-14,6,8,False
4417,L,26,2026-04-19,19,16,False
4418,kg,24,2025-10-17,13,24,False
4419,L,33,2026-02-04,12,5,False
4420,UN,92,2026-01-13,2,11,False
4421,L,79,2026-12-30,5,3,False
4422,UN,65,2025-09-11,15,8,True
4423,kg,88,2025-07-24,9,11,True
4424,UN,80,2026-11-12,19,24,False
4425,kg,68,2026-05-18,18,10,False
4426,kg,8,2026-10-23,17,15,True
4427,UN,65,2025-07-01,9,29,True
4428,L,16,2026-11-28,14,14,True
4429,L,23,2026-04-09,15,7,True
4430,kg,72,2025-05-02,7,15,True
4431,UN,54,2025-05-12,18,1,True
4432,kg,71,2025-11-21,6,28,False
4433,L,48,2026-07-24,13,7,True
4434,L,57,2025-02-04,14,9,False
4435,UN,90,2025-04-19,10,24,True
4436,UN,24,2026-10-23,2,21,True
4437,kg,95,2025-08-09,19,9,False
4438,kg,20,2026-05-29,19,8,False
4439,kg,24,2025-10-27,1,9,True
4440,UN,82,2026-11-14,2,1,True
4441,kg,13,2026-12-31,17,13,True
4442,kg,96,2025-09-11,2,12,False
4443,L,3,2025-03-28,6,10,False
4444,UN,26,2026-09-29,12,23,True
4445,kg,58,2026-05-12,16,6,False
4446,L,31,2026-04-09,14,10,False
4447,L,74,2025-04-25,6,4,False
4448,UN,18,2025-01-20,2,17,False
4449,L,51,2026-03-23,1,10,True
4450,kg,52,2026-08-19,10,5,False
4451,UN,65,2025-07-08,16,24,True
4452,L,97,2026-03-23,5,16,False
4453,UN,80,2025-04-04,15,25,False
4454,UN,10,2025-05-05,5,25,True
4455,kg,52,2026-02-05,16,4,False
4456,kg,88,2026-09-01,18,18,True
4457,kg,63,2026-05-25,17,26,False
4458,L,57,2025-02-03,16,7,True
4459,L,22,2025-07-24,10,19,False
4460,L,34,2025-05-05,12,13,True
4461,UN,52,2025-01-30,10,19,True
4462,L,2,2026-08-21,17,1,True
4463,UN,18,2026-05-26,13,13,True
4464,L,71,2026-12-21,17,22,False
4465,L,40,2026-07-18,1,25,True
4466,UN,1,2025-05-21,13,17,False
4467,L,48,2026-03-01,7,26,True
4468,kg,29,2026-05-19,18,15,False
4469,L,53,2025-11-19,18,1,False
4470,kg,4,2026-10-31,2,10,False
4471,UN,45,2025-11-21,13,12,True
4472,L,23,2026-12-29,9,20,False
4473,UN,75,2026-06-11,5,16,True
4474,UN,64,2025-01-08,16,28,True
4475,kg,43,2025-06-06,10,22,True
4476,UN,99,2026-11-01,11,3,True
4477,kg,59,2025-07-26,3,4,True
4478,L,53,2026-03-22,8,11,True
4479,L,57,2025-06-25,11,13,False
4480,UN,58,2025-06-16,4,21,False
4481,kg,85,2026-08-21,18,2,True
4482,L,46,2025-10-03,7,4,True
4483,UN,21,2026-09-02,17,15,True
4484,L,97,2025-02-26,1,29,True
4485,kg,53,2025-06-07,6,29,False
4486,UN,24,2026-06-11,16,15,True
4487,L,9,2026-01-11,17,17,False
4488,UN,92,2025-04-04,15,13,False
4489,UN,55,2025-02-27,2,27,True
4490,UN,3,2025-02-21,18,2,False
4491,L,48,2026-09-12,14,15,False
4492,L,44,2025-12-14,15,12,False
4493,kg,82,2025-12-26,6,2,True
4494,UN,84,2026-06-03,10,1,False
4495,UN,12,2026-01-27,14,26,False
4496,L,66,2025-04-04,18,9,False
4497,kg,46,2026-01-31,19,12,True
4498,L,24,2025-01-11,15,8,False
4499,kg,56,2025-05-27,8,2,True
4500,UN,18,2026-02-10,18,22,False
4501,kg,45,2026-02-17,9,22,True
4502,UN,76,2026-04-21,15,19,True
4503,L,41,2025-06-14,19,19,True
4504,UN,27,2025-07-26,2,4,True
4505,UN,17,2026-09-22,18,15,False
4506,UN,38,2026-07-27,5,20,False
4507,UN,58,2026-04-08,12,28,False
4508,UN,5,2025-10-05,7,26,False
4509,kg,31,2025-02-04,2,20,False
4510,L,82,2025-12-09,1,10,False
4511,UN,59,2025-03-02,14,20,False
4512,UN,49,2026-06-06,13,7,False
4513,kg,68,2025-05-14,17,15,True
4514,kg,51,2026-12-16,13,5,True
4515,kg,77,2026-07-10,10,20,False
4516,L,80,2025-09-19,1,10,False
4517,kg,13,2025-05-05,16,12,True
4518,kg,64,2025-01-21,2,6,True
4519,kg,45,2025-02-17,19,16,False
4520,L,50,2025-07-14,14,22,True
4521,L,57,2026-04-07,1,9,True
4522,kg,58,2025-09-07,10,28,False
4523,UN,62,2025-04-03,10,19,True
4524,UN,18,2026-08-25,7,15,False
4525,L,70,2026-01-19,14,20,False
4526,L,90,2026-12-14,9,28,True
4527,UN,35,2025-04-18,6,28,False
4528,UN,81,2026-02-05,6,13,True
4529,L,27,2025-08-19,19,15,False
4530,L,41,2025-08-12,8,8,False
4531,L,35,2025-03-18,18,26,False
4532,L,21,2025-06-18,7,21,False
4533,L,70,2026-04-06,1,2,False
4534,kg,63,2025-09-05,13,23,True
4535,kg,62,2025-12-26,17,29,True
4536,kg,61,2026-07-31,13,11,False
4537,UN,39,2026-09-09,8,2,False
4538,UN,85,2025-08-07,17,1,True
4539,L,77,2026-01-03,3,24,True
4540,kg,18,2025-01-17,4,25,True
4541,L,56,2025-02-02,10,27,False
4542,UN,58,2025-11-01,15,9,True
4543,L,40,2025-04-18,7,9,False
4544,kg,22,2026-03-17,15,24,False
4545,L,97,2025-03-03,17,29,True
4546,L,48,2026-01-18,16,28,True
4547,kg,3,2026-08-28,8,29,False
4548,L,3,2025-12-23,8,3,False
4549,UN,24,2025-04-28,19,9,False
4550,kg,3,2025-03-20,12,7,False
4551,UN,89,2025-09-10,2,28,True
4552,L,1,2026-05-12,17,23,False
4553,kg,5,2026-01-21,7,8,True
4554,L,43,2025-06-30,4,2,True
4555,UN,70,2025-10-20,2,27,False
4556,UN,52,2026-02-17,1,9,False
4557,kg,24,2026-04-16,17,10,True
4558,UN,18,2026-03-04,14,7,True
4559,UN,10,2026-05-09,3,3,False
4560,L,92,2025-08-15,2,27,True
4561,kg,44,2025-02-09,1,9,True
4562,L,95,2025-12-30,15,3,True
4563,UN,11,2026-08-02,11,27,True
4564,L,48,2026-07-04,8,6,True
4565,kg,40,2026-05-29,1,5,False
4566,L,11,2026-06-13,10,18,True
4567,L,85,2026-03-09,7,2,False
4568,L,38,2025-07-07,17,24,False
4569,UN,11,2025-11-22,4,21,True
4570,UN,3,2026-10-06,12,15,False
4571,UN,17,2026-12-23,8,4,True
4572,L,31,2025-01-19,2,8,True
4573,kg,36,2025-06-26,15,27,True
4574,UN,48,2026-11-01,14,12,False
4575,kg,35,2025-12-07,7,2,False
4576,L,84,2025-12-14,6,13,True
4577,UN,5,2026-04-10,7,12,True
4578,L,48,2025-10-22,7,26,True
4579,L,81,2026-09-30,9,17,False
4580,kg,4,2026-06-08,3,16,True
4581,UN,27,2026-04-21,15,2,True
4582,L,50,2026-10-04,4,24,True
4583,L,31,2025-10-11,13,29,False
4584,UN,28,2025-04-12,14,22,False
4585,kg,8,2026-04-29,12,23,True
4586,L,21,2025-08-11,18,29,True
4587,kg,48,2025-06-06,6,10,True
4588,L,95,2026-09-11,6,28,False
4589,UN,40,2025-06-19,5,21,True
4590,UN,9,2025-05-14,3,25,True
4591,L,18,2026-12-05,18,14,True
4592,UN,74,2026-10-07,2,21,False
4593,kg,53,2026-08-19,10,26,False
4594,kg,81,2026-05-20,3,5,True
4595,L,37,2025-08-07,14,19,False
4596,UN,17,2025-08-01,18,28,False
4597,kg,88,2026-01-12,9,28,True
4598,kg,87,2026-05-04,10,28,True
4599,kg,88,2025-01-08,13,4,True
4600,UN,50,2025-10-26,12,10,False
4601,L,1,2025-09-15,3,12,True
4602,UN,52,2025-12-26,3,16,False
4603,UN,37,2026-05-18,6,8,False
4604,UN,66,2026-10-06,16,22,True
4605,kg,55,2026-01-24,6,27,False
4606,L,86,2026-04-21,10,13,True
4607,kg,77,2026-11-08,11,24,True
4608,L,13,2025-02-04,17,10,True
4609,UN,58,2025-12-14,4,7,False
4610,UN,50,2026-09-23,12,3,False
4611,UN,63,2025-06-21,18,13,False
4612,kg,65,2025-11-14,12,15,False
4613,UN,34,2026-06-21,19,22,True
4614,UN,34,2025-10-02,3,1,True
4615,kg,29,2025-12-14,1,1,True
4616,UN,97,2025-01-13,16,22,True
4617,L,17,2026-09-21,5,4,True
4618,UN,37,2025-10-08,14,22,True
4619,kg,25,2026-05-26,14,23,True
4620,UN,7,2025-04-09,10,9,False
4621,kg,49,2026-12-04,12,26,False
4622,L,25,2026-07-29,8,3,True
4623,kg,55,2025-01-23,4,6,False
4624,L,21,2025-04-30,9,5,True
4625,UN,11,2025-09-19,9,18,True
4626,kg,6,2025-10-18,4,14,False
4627,UN,3,2025-08-13,5,9,False
4628,UN,84,2026-05-04,15,13,True
4629,kg,26,2026-07-10,16,20,False
4630,kg,86,2025-04-19,6,23,False
4631,L,7,2026-01-22,4,12,True
4632,L,95,2026-03-04,4,10,True
4633,kg,50,2025-02-14,11,12,False
4634,kg,33,2025-10-03,13,3,False
4635,kg,89,2025-10-07,4,22,True
4636,L,37,2026-06-21,14,9,True
4637,L,57,2025-09-12,13,2,False
4638,L,99,2026-11-02,16,24,False
4639,UN,86,2025-08-07,19,9,True
4640,kg,23,2026-12-08,3,2,True
4641,L,12,2026-03-15,9,12,True
4642,L,62,2026-01-22,6,12,False
4643,L,71,2026-02-03,18,20,False
4644,UN,1,2026-04-01,12,10,False
4645,UN,45,2026-07-07,15,23,False
4646,L,83,2025-05-28,11,22,False
4647,UN,28,2026-03-10,9,23,True
4648,UN,89,2025-10-03,14,28,False
4649,L,8,2025-12-10,11,14,False
4650,L,71,2026-03-02,8,29,True
4651,L,96,2026-02-08,8,3,False
4652,UN,83,2026-03-25,2,9,False
4653,L,79,2025-10-30,17,3,False
4654,L,6,2025-01-28,10,21,True
4655,kg,14,2025-12-02,7,12,True
4656,UN,62,2026-03-18,6,20,False
4657,UN,49,2025-08-16,10,23,False
4658,L,50,2026-10-16,18,4,False
4659,UN,2,2026-08-15,12,21,True
4660,kg,93,2026-01-06,16,16,True
4661,L,27,2026-02-01,18,21,True
4662,L,37,2026-08-20,11,29,False
4663,kg,50,2026-05-20,19,19,False
4664,UN,69,2026-05-08,14,29,True
4665,UN,47,2026-12-23,1,16,True
4666,UN,7,2025-09-28,2,12,True
4667,UN,25,2026-08-18,15,5,True
4668,kg,35,2026-05-01,4,10,False
4669,kg,41,2025-02-04,4,5,False
4670,kg,85,2025-08-19,16,8,True
4671,kg,25,2025-02-27,17,13,True
4672,kg,51,2026-11-10,15,18,False
4673,L,39,2025-09-11,3,8,False
4674,UN,71,2026-08-24,9,7,False
4675,kg,2,2026-11-10,1,2,True
4676,L,29,2026-08-23,5,9,True
4677,L,84,2025-06-08,10,29,True
4678,kg,25,2026-02-18,1,7,True
4679,kg,59,2025-04-15,5,10,True
4680,UN,87,2026-11-02,16,15,True
4681,L,17,2026-05-01,12,4,False
4682,L,36,2025-09-19,19,16,True
4683,kg,24,2026-05-02,11,2,False
4684,kg,94,2026-12-03,6,26,True
4685,kg,83,2025-06-02,14,25,True
4686,kg,62,2025-08-23,8,25,True
4687,UN,89,2025-04-17,18,15,False
4688,UN,24,2026-12-14,14,11,False
4689,kg,52,2026-02-02,6,24,True
4690,L,3,2026-08-09,10,2,True
4691,L,69,2026-04-06,4,20,True
4692,L,53,2026-01-30,18,19,True
4693,UN,1,2025-12-26,15,26,True
4694,L,52,2026-04-12,11,4,False
4695,L,46,2026-06-08,18,27,True
4696,kg,67,2025-09-03,1,3,True
4697,L,40,2025-07-15,13,9,False
4698,kg,76,2025-03-01,5,22,True
4699,kg,19,2025-05-31,8,25,False
4700,UN,9,2026-02-20,9,23,False
4701,kg,21,2026-07-30,18,1,False
4702,UN,52,2025-12-16,16,7,False
4703,L,77,2026-04-16,8,16,True
4704,L,99,2026-09-27,18,6,True
4705,UN,23,2026-10-12,10,23,False
4706,L,74,2026-06-01,14,2,True
4707,L,82,2026-10-17,13,13,True
4708,kg,66,2025-09-30,18,26,True
4709,L,65,2025-01-21,12,16,True
4710,L,8,2026-03-15,13,7,False
4711,L,38,2025-09-06,1,5,True
4712,UN,69,2026-05-30,13,3,True
4713,UN,34,2025-12-24,1,23,True
4714,L,80,2026-05-20,13,20,False
4715,L,21,2026-12-15,6,27,True
4716,L,57,2025-10-08,9,13,True
4717,L,20,2025-10-13,11,12,True
4718,kg,3,2025-06-04,15,6,True
4719,L,3,2026-05-30,13,22,False
4720,UN,61,2026-10-10,18,26,False
4721,L,21,2025-02-28,10,17,False
4722,L,20,2025-08-13,6,19,True
4723,L,51,2025-08-12,11,9,True
4724,UN,47,2025-02-05,10,27,True
4725,UN,82,2025-01-06,8,4,True
4726,kg,4,2026-09-11,12,6,False
4727,UN,95,2026-02-28,13,28,True
4728,kg,13,2025-10-23,14,3,False
4729,kg,64,2026-11-20,15,27,False
4730,L,58,2026-12-13,3,26,False
4731,UN,35,2026-06-02,9,18,True
4732,kg,75,2026-02-04,2,27,True
4733,kg,49,2026-05-17,11,13,False
4734,kg,87,2026-01-21,12,24,False
4735,L,28,2026-12-20,13,22,False
4736,L,22,2025-10-13,3,21,False
4737,UN,93,2025-11-05,4,9,True
4738,kg,18,2025-11-07,12,19,True
4739,L,72,2025-07-28,2,22,True
4740,kg,41,2025-05-07,15,6,False
4741,kg,36,2025-08-09,11,29,True
4742,L,75,2026-04-04,11,4,False
4743,L,15,2026-03-02,8,29,True
4744,UN,32,2026-11-14,19,5,True
