id,unit_measure,quantity_input,expiration_date,quantity_measure,days_to_sold,product_input_showcase_today
3772,UN,97,379,13,9,True
3773,kg,44,354,15,5,True
3774,L,7,-203,9,12,False
3775,kg,15,-191,14,16,False
3776,L,83,66,14,13,False
3777,UN,69,309,13,1,False
3778,L,59,186,1,13,False
3779,UN,96,31,15,27,False
3780,L,97,-113,18,27,False
3781,L,59,-147,6,7,False
3782,kg,62,306,15,14,True
3783,L,50,-183,4,6,False
3784,UN,98,316,18,23,True
3785,L,40,159,17,21,False
3786,UN,14,424,2,2,False
3787,kg,32,300,10,24,True
3788,kg,64,-160,5,28,True
3789,UN,26,93,14,18,True
3790,kg,78,-269,18,4,False
3791,kg,29,295,2,12,True
3792,L,68,83,19,1,True
3793,UN,1,388,19,9,False
3794,kg,73,166,14,20,False
3795,kg,72,-271,17,2,False
3796,kg,10,236,8,14,True
3797,kg,48,419,8,29,True
3798,L,48,243,7,6,True
3799,L,16,-21,17,25,True
3800,L,77,-96,10,25,True
3801,L,36,-68,11,26,True
3802,kg,37,144,17,4,True
3803,kg,67,-47,11,9,True
3804,UN,91,156,19,15,False
3805,kg,27,233,1,22,False
3806,kg,22,353,19,15,False
3807,UN,76,30,7,5,True
3808,UN,46,271,14,14,True
3809,L,28,120,11,23,True
3810,UN,74,83,15,27,True
3811,kg,38,409,17,20,False
3812,UN,93,-18,10,3,True
3813,kg,87,162,6,6,True
3814,UN,35,11,15,29,False
3815,UN,67,-75,13,26,True
3816,L,77,-109,12,29,False
3817,kg,97,22,7,11,False
3818,kg,13,202,15,14,True
3819,kg,47,158,10,18,False
3820,kg,40,384,1,27,False
3821,UN,52,405,4,14,True
3822,kg,17,266,5,27,True
3823,kg,98,-226,3,28,True
3824,UN,59,80,2,9,True
3825,UN,62,205,11,10,True
3826,L,39,363,7,1,False
3827,kg,28,395,4,21,True
3828,kg,8,-211,14,9,True
3829,L,73,-244,11,10,True
3830,kg,49,6,5,18,True
3831,L,3,-45,9,19,True
3832,kg,27,248,19,23,False
3833,UN,50,94,19,4,False
3834,L,97,300,16,29,True
3835,kg,9,117,15,16,False
3836,UN,42,-75,3,24,True
3837,UN,63,15,6,14,True
3838,UN,69,7,4,20,True
3839,L,68,-302,12,7,False
3840,kg,42,135,3,11,False
3841,UN,67,120,6,7,False
3842,kg,42,52,2,7,True
3843,L,39,196,17,28,False
3844,kg,10,-8,8,5,False
3845,kg,13,405,17,22,True
3846,L,72,-103,9,10,True
3847,UN,40,-45,7,3,True
3848,L,68,386,12,7,False
3849,UN,9,374,5,7,True
3850,L,91,-194,10,13,False
3851,kg,72,307,16,18,False
3852,kg,90,-84,18,19,True
3853,kg,89,-269,7,16,True
3854,L,34,-176,5,7,False
3855,kg,83,424,7,11,True
3856,L,19,-22,17,28,False
3857,L,34,-295,18,3,True
3858,L,22,334,6,20,False
3859,UN,72,311,6,13,True
3860,L,67,56,11,15,True
3861,kg,24,-199,15,20,True
3862,kg,27,-89,7,8,True
3863,L,66,114,11,26,True
3864,L,88,63,3,18,False
3865,kg,42,-76,15,25,False
3866,UN,1,44,16,10,False
3867,L,91,-6,3,26,False
3868,L,1,-202,18,20,True
3869,UN,49,29,15,12,True
3870,UN,19,175,10,21,False
3871,kg,78,350,3,19,True
3872,kg,12,125,3,28,True
3873,L,12,377,2,14,False
3874,UN,42,-42,1,3,False
3875,kg,32,369,7,27,False
3876,UN,34,359,19,15,False
3877,UN,43,0,7,11,True
3878,L,8,238,4,23,False
3879,L,62,-216,19,8,True
3880,kg,25,287,16,14,True
3881,kg,64,-248,16,8,True
3882,UN,79,-294,1,14,False
3883,L,88,72,11,27,False
3884,L,24,295,5,25,False
3885,UN,75,241,18,4,False
3886,UN,70,354,5,29,False
3887,L,57,-201,7,3,False
3888,L,33,-44,11,23,True
3889,L,77,-55,17,16,False
3890,kg,52,169,8,10,True
3891,kg,73,99,18,11,True
3892,kg,75,411,17,28,True
3893,L,99,122,10,16,True
3894,UN,36,279,15,8,True
3895,UN,14,-116,12,15,False
3896,UN,71,304,3,23,True
3897,UN,58,-267,10,22,False
3898,UN,95,184,13,2,True
3899,UN,84,20,17,11,True
3900,kg,51,-280,16,28,False
3901,kg,63,-284,16,7,False
3902,L,99,183,1,5,True
3903,kg,86,221,12,9,False
3904,kg,83,78,11,10,True
3905,kg,20,39,9,23,False
3906,UN,2,258,7,14,False
3907,UN,64,199,12,24,False
3908,kg,29,7,19,19,False
3909,L,41,412,2,23,False
3910,kg,39,236,4,28,False
3911,L,61,95,1,27,False
3912,UN,32,269,5,26,True
3913,L,31,30,11,13,False
3914,kg,9,-202,3,23,True
3915,kg,42,-141,16,8,False
3916,L,84,19,2,9,False
3917,kg,6,-243,1,16,False
3918,L,87,-269,2,19,False
3919,kg,75,153,2,25,False
3920,UN,96,53,17,17,True
3921,UN,86,-258,3,20,True
3922,UN,46,-206,13,13,True
3923,UN,17,341,11,18,True
3924,kg,58,269,1,12,True
3925,UN,12,58,19,18,False
3926,L,53,390,3,27,True
3927,L,58,63,4,27,True
3928,kg,69,113,7,19,False
3929,kg,62,-72,14,10,True
3930,L,4,-34,17,18,True
3931,kg,31,52,10,25,True
3932,kg,55,35,3,17,True
3933,kg,48,-151,7,2,False
3934,kg,47,-173,9,5,False
3935,UN,66,59,3,19,True
3936,kg,56,140,10,11,False
3937,L,69,329,8,8,False
3938,UN,14,-53,18,12,False
3939,kg,56,92,7,10,False
3940,UN,5,378,9,26,True
3941,kg,88,309,16,12,False
3942,UN,27,-184,19,1,False
3943,L,70,314,3,29,False
3944,kg,68,86,9,12,False
3945,kg,83,-269,1,18,True
3946,UN,55,-251,19,21,False
3947,kg,99,4,3,27,False
3948,UN,56,289,8,5,True
3949,L,85,365,7,28,True
3950,UN,4,404,11,18,False
3951,kg,8,291,11,9,False
3952,kg,50,34,3,12,True
3953,L,1,-301,19,1,False
3954,kg,33,-237,17,10,False
3955,UN,2,-125,16,10,True
3956,UN,9,409,7,15,False
3957,UN,37,281,5,20,True
3958,kg,66,160,5,15,False
3959,L,5,-279,5,3,True
3960,UN,92,118,14,4,False
3961,kg,13,295,18,9,True
3962,UN,67,218,19,20,True
3963,kg,4,-251,9,12,True
3964,UN,14,119,5,26,True
3965,kg,36,-105,14,2,False
3966,L,30,257,5,11,True
3967,L,95,-126,11,27,True
3968,UN,83,-97,19,26,False
3969,kg,54,-254,2,22,True
3970,kg,88,-176,3,28,False
3971,kg,88,-261,2,18,True
3972,L,19,-180,5,10,False
3973,L,59,181,4,11,False
3974,kg,81,57,11,24,True
3975,UN,67,84,4,12,True
3976,UN,86,176,14,5,True
3977,L,61,172,18,6,True
3978,kg,99,-224,6,10,True
3979,L,22,126,3,23,False
3980,UN,86,-241,15,16,False
3981,L,5,-292,15,21,True
3982,UN,66,-19,3,21,False
3983,kg,81,-235,4,13,True
3984,kg,75,169,9,4,False
3985,UN,49,399,18,26,False
3986,kg,7,-227,17,21,True
3987,kg,90,-245,9,13,False
3988,L,74,-107,8,13,False
3989,UN,69,-173,8,29,False
3990,UN,43,-304,17,15,False
3991,UN,21,123,7,2,True
3992,kg,87,-13,15,21,False
3993,kg,41,-270,10,15,True
3994,L,1,143,2,22,False
3995,UN,36,-36,1,11,False
3996,UN,42,-269,5,12,False
3997,L,73,283,8,13,False
3998,L,65,15,13,14,True
3999,kg,77,-120,12,10,True
4000,UN,46,-1,7,27,True
4001,L,35,328,4,5,False
4002,L,29,-204,11,20,False
4003,UN,37,14,11,25,True
4004,L,27,-263,16,26,False
4005,kg,38,-30,8,27,False
4006,kg,91,160,14,3,True
4007,UN,94,-68,18,24,False
4008,UN,75,-80,14,9,True
4009,kg,28,198,2,2,True
4010,L,63,297,4,25,True
4011,UN,68,349,4,15,True
4012,kg,53,238,6,25,True
4013,UN,36,71,9,11,False
4014,UN,81,158,5,5,False
4015,L,90,259,6,26,True
4016,kg,93,-172,15,1,False
4017,kg,10,34,16,21,True
4018,UN,42,-16,17,10,True
4019,L,51,217,6,10,False
4020,UN,35,413,16,8,False
4021,kg,49,-282,13,17,True
4022,kg,85,-270,17,5,False
4023,L,26,203,18,29,False
4024,UN,66,5,2,11,False
4025,UN,3,236,13,14,False
4026,kg,58,363,14,10,False
4027,UN,38,154,10,20,False
4028,UN,65,-117,3,16,False
4029,UN,73,-172,10,18,True
4030,L,82,257,14,22,True
4031,UN,4,-285,19,25,False
4032,kg,40,236,5,6,True
4033,UN,45,311,19,15,False
4034,kg,19,-237,1,9,False
4035,kg,92,148,5,12,True
4036,UN,61,286,10,11,False
4037,L,56,-260,17,23,False
4038,kg,27,308,13,7,True
4039,L,80,41,10,22,True
4040,UN,8,373,11,21,True
4041,kg,30,384,13,8,False
4042,UN,35,-210,7,27,True
4043,UN,63,-302,19,15,False
4044,kg,9,260,8,2,False
4045,UN,31,-304,7,23,True
4046,UN,88,54,9,18,True
4047,kg,22,-231,19,12,False
4048,UN,32,21,3,19,True
4049,kg,79,-42,10,18,True
4050,L,12,134,2,29,True
4051,kg,68,241,5,13,True
4052,L,2,170,5,22,True
4053,UN,57,25,11,24,True
4054,UN,29,139,6,22,False
4055,L,5,274,11,27,True
4056,kg,30,-134,5,7,True
4057,UN,19,127,1,11,False
4058,UN,19,-257,6,22,True
4059,L,31,239,7,5,False
4060,UN,21,195,18,6,False
4061,L,76,-83,17,19,True
4062,L,80,-81,16,6,False
4063,L,75,16,17,29,True
4064,UN,47,-216,4,19,True
4065,kg,37,131,14,19,False
4066,L,76,-271,1,29,False
4067,L,74,192,5,1,False
4068,kg,66,-162,18,21,False
4069,L,66,47,10,9,True
4070,kg,69,177,11,26,False
4071,kg,51,16,13,19,True
4072,UN,31,419,14,25,True
4073,kg,40,74,12,5,False
4074,UN,61,-253,9,29,False
4075,kg,16,-283,17,27,True
4076,UN,92,-224,19,1,True
4077,kg,59,-162,14,26,False
4078,kg,86,354,17,7,False
4079,UN,41,184,12,9,True
4080,kg,60,-78,7,7,False
4081,UN,51,-114,17,11,False
4082,kg,79,-255,11,13,False
4083,L,34,-3,14,29,False
4084,L,16,-86,11,22,True
4085,UN,84,-114,6,20,True
4086,kg,92,-184,19,10,False
4087,UN,25,71,16,29,False
4088,UN,80,-190,7,2,True
4089,L,6,287,10,9,False
4090,UN,60,363,4,23,False
4091,UN,83,247,3,14,False
4092,UN,47,135,10,24,False
4093,UN,47,266,10,27,True
4094,kg,3,67,17,29,True
4095,L,86,-58,10,15,False
4096,kg,54,123,13,27,True
4097,L,60,-148,11,27,True
4098,UN,38,334,19,27,True
4099,L,33,-217,9,14,True
4100,L,74,-27,17,2,False
4101,kg,25,-26,2,14,True
4102,kg,68,-238,5,6,True
4103,UN,17,-91,12,10,False
4104,UN,13,220,13,27,True
4105,kg,37,-183,8,23,True
4106,L,20,366,3,5,False
4107,L,85,-204,15,26,True
4108,L,14,-121,5,26,False
4109,L,75,115,14,1,False
4110,kg,66,105,3,5,False
4111,UN,38,231,6,6,True
4112,L,89,391,16,22,False
4113,UN,39,422,16,4,False
4114,UN,73,118,6,8,False
4115,UN,39,34,2,22,False
4116,UN,64,351,5,16,True
4117,L,41,-263,16,16,True
4118,UN,42,-20,8,4,False
4119,UN,55,-146,10,25,True
4120,L,63,281,10,18,True
4121,L,9,289,19,25,True
4122,L,91,32,18,10,True
4123,kg,74,-167,16,10,True
4124,L,88,-210,10,29,False
4125,L,15,-139,6,4,True
4126,UN,87,94,13,4,False
4127,kg,81,414,15,21,False
4128,L,67,-174,17,20,True
4129,L,75,95,12,25,True
4130,UN,26,58,3,28,False
4131,UN,65,9,12,13,True
4132,kg,7,-91,14,17,False
4133,L,23,-167,18,19,True
4134,UN,41,-243,9,20,True
4135,kg,20,356,3,4,False
4136,L,66,134,18,25,True
4137,L,78,-157,3,12,False
4138,L,61,116,16,1,False
4139,kg,27,-155,1,1,False
4140,L,95,132,9,5,True
4141,L,61,253,8,6,False
4142,kg,40,-277,11,26,False
4143,kg,78,184,17,20,True
4144,UN,69,165,7,18,True
4145,kg,66,406,3,1,True
4146,UN,77,-198,18,22,False
4147,L,31,255,15,2,True
4148,UN,40,-285,4,16,True
4149,UN,91,-142,2,13,False
4150,L,97,214,6,5,False
4151,UN,92,-14,14,4,False
4152,UN,52,32,14,8,False
4153,L,51,-303,15,19,True
4154,L,81,169,3,25,True
4155,L,45,-272,18,21,False
4156,kg,9,28,12,8,True
4157,L,88,-231,1,4,False
4158,L,52,78,7,3,False
4159,L,20,49,13,20,False
4160,UN,52,-258,9,28,True
4161,UN,10,-20,15,25,True
4162,L,60,220,16,4,True
4163,UN,21,198,5,29,False
4164,L,62,329,9,1,False
4165,L,75,281,11,18,True
4166,UN,87,41,19,19,False
4167,kg,27,-238,17,8,True
4168,UN,72,11,1,22,True
4169,UN,35,-112,5,24,True
4170,kg,46,-1,4,14,True
4171,UN,43,-117,6,12,False
4172,UN,4,-165,5,2,False
4173,UN,60,-56,13,6,False
4174,UN,31,-62,18,27,True
4175,L,76,251,15,10,True
4176,UN,72,-2,9,18,True
4177,L,75,-32,10,28,True
4178,L,53,341,17,18,True
4179,UN,50,-280,8,29,True
4180,L,31,288,10,3,True
4181,L,52,143,12,18,True
4182,kg,17,-29,17,15,True
4183,L,57,-4,12,16,False
4184,L,33,-166,3,21,False
4185,kg,52,412,12,2,False
4186,L,14,-176,9,17,False
4187,L,97,86,14,20,False
4188,kg,8,31,15,24,False
4189,kg,16,214,16,9,True
4190,kg,97,252,18,16,True
4191,L,26,-219,10,28,False
4192,UN,91,335,10,4,True
4193,kg,85,-240,4,28,False
4194,UN,31,42,15,7,False
4195,L,45,-130,16,11,True
4196,kg,64,-153,4,28,True
4197,L,5,397,16,8,True
4198,UN,98,-60,1,11,True
4199,L,82,256,19,6,True
4200,L,58,-7,4,15,False
4201,UN,2,-282,4,26,True
4202,UN,72,276,6,9,True
4203,UN,88,131,5,1,True
4204,UN,70,386,5,17,True
4205,L,48,-301,17,21,False
4206,UN,37,-65,11,10,True
4207,L,80,277,3,16,True
4208,L,52,9,16,6,False
4209,UN,73,121,3,2,True
4210,kg,10,-23,6,28,False
4211,kg,50,188,4,23,False
4212,UN,43,231,16,5,True
4213,kg,68,211,9,22,True
4214,L,60,-168,10,10,False
4215,L,62,208,17,25,False
4216,L,47,-200,7,16,False
4217,kg,39,188,14,16,False
4218,kg,87,-237,8,3,False
4219,kg,88,236,16,9,False
4220,L,86,335,3,29,False
4221,L,92,-280,19,20,True
4222,L,74,249,4,3,False
4223,kg,73,369,7,7,False
4224,kg,4,-239,9,8,False
4225,kg,82,-27,2,25,False
4226,kg,48,-265,18,29,True
4227,L,7,-32,4,15,False
4228,kg,38,-165,19,4,False
4229,kg,76,130,17,1,True
4230,kg,16,349,1,17,False
4231,UN,34,267,2,9,True
4232,UN,90,26,2,10,True
4233,UN,13,-1,8,2,True
4234,kg,16,-124,15,17,False
4235,kg,37,53,13,8,True
4236,L,84,163,17,17,False
4237,L,65,237,19,12,True
4238,L,90,265,11,12,True
4239,L,3,-26,14,15,True
4240,kg,17,-208,9,12,False
4241,kg,77,390,18,27,False
4242,L,23,99,15,4,True
4243,UN,75,121,18,23,False
4244,L,64,-210,15,6,False
4245,L,88,-66,14,29,True
4246,kg,59,-170,10,17,False
4247,L,68,261,14,5,True
4248,L,54,319,3,8,False
4249,L,46,245,18,8,True
4250,UN,85,4,9,4,True
4251,kg,32,418,12,4,True
4252,kg,31,-291,14,9,True
4253,L,33,-45,2,1,False
4254,kg,30,-15,5,20,True
4255,L,20,-83,11,2,False
4256,UN,4,369,5,2,True
4257,L,15,-253,3,21,False
4258,kg,97,254,5,1,False
4259,L,55,-31,7,13,True
4260,UN,97,-26,16,19,False
4261,UN,86,374,6,22,False
4262,L,8,156,17,16,True
4263,L,91,67,2,17,False
4264,kg,29,-146,13,3,True
4265,L,67,107,13,25,True
4266,UN,58,49,1,21,True
4267,UN,41,-134,4,28,False
4268,kg,83,208,6,19,True
4269,UN,18,-12,2,14,False
4270,UN,25,221,8,16,False
4271,UN,72,-87,17,6,False
4272,kg,94,40,4,1,False
4273,UN,52,-122,12,5,True
4274,kg,95,305,1,24,False
4275,kg,3,-153,12,17,True
4276,L,72,154,14,3,False
4277,UN,18,-135,6,15,True
4278,L,6,361,15,14,True
4279,kg,81,-257,19,19,True
4280,L,31,45,10,24,True
4281,UN,22,270,15,10,False
4282,L,72,-256,6,20,False
4283,kg,77,-51,4,12,False
4284,L,62,-76,17,9,False
4285,L,62,-92,16,23,False
4286,L,41,-157,14,26,True
4287,kg,36,385,19,12,True
4288,L,57,241,18,17,True
4289,UN,72,101,9,25,True
4290,L,93,328,16,23,True
4291,L,3,353,9,25,True
4292,kg,73,-203,2,13,False
4293,kg,4,-245,15,14,True
4294,UN,61,52,18,18,True
4295,L,83,200,10,29,True
4296,L,67,188,1,16,True
4297,L,99,49,19,17,False
4298,kg,36,364,19,17,True
4299,kg,94,153,5,28,True
4300,UN,48,-144,17,1,True
4301,L,40,26,1,21,False
4302,kg,60,46,14,10,True
4303,L,58,-244,7,20,True
4304,L,71,279,8,15,True
4305,UN,99,275,9,13,True
4306,kg,22,287,1,9,True
4307,L,58,-221,18,8,False
4308,L,29,-198,19,9,True
4309,kg,12,-33,8,7,False
4310,UN,2,14,6,21,False
4311,kg,97,83,1,25,True
4312,L,11,-264,9,5,True
4313,UN,72,-51,15,11,False
4314,kg,71,287,6,19,True
4315,L,36,196,19,19,True
4316,kg,38,-74,5,26,True
4317,kg,30,334,8,4,True
4318,kg,94,-169,10,20,False
4319,kg,58,300,18,21,False
4320,UN,11,-18,19,4,True
4321,UN,19,-148,5,3,False
4322,kg,60,-194,3,12,False
4323,UN,28,328,7,12,False
4324,UN,65,-62,5,12,False
4325,UN,30,26,9,1,False
4326,kg,28,347,6,19,False
4327,L,44,218,1,26,True
4328,UN,73,-180,8,21,False
4329,L,83,2,3,23,False
4330,UN,58,275,8,20,True
4331,kg,86,380,8,27,True
4332,UN,77,136,7,4,False
4333,kg,38,328,3,20,False
4334,kg,12,316,10,28,False
4335,L,34,401,2,8,True
4336,UN,57,131,18,6,True
4337,kg,26,250,17,21,False
4338,UN,65,134,16,22,True
4339,L,99,158,10,8,True
4340,kg,12,-170,6,18,True
4341,kg,67,-237,16,10,True
4342,kg,44,-154,10,16,True
4343,L,85,-60,16,13,False
4344,L,92,29,7,23,False
4345,UN,32,185,8,15,True
4346,L,54,28,10,2,True
4347,UN,99,-169,11,21,False
4348,L,82,-281,12,11,True
4349,UN,30,336,15,2,False
4350,L,93,65,18,10,False
4351,L,4,200,11,12,False
4352,UN,58,261,11,22,False
4353,UN,87,-238,6,10,False
4354,L,83,-23,2,5,False
4355,kg,88,-11,5,3,True
4356,L,47,389,2,17,False
4357,L,17,270,14,28,False
4358,UN,44,-209,2,24,True
4359,kg,24,401,3,25,False
4360,L,58,245,4,18,False
4361,kg,3,149,15,20,True
4362,L,9,-152,2,4,True
4363,kg,48,336,6,3,False
4364,L,44,-283,2,29,False
4365,L,40,88,7,4,True
4366,UN,97,36,12,8,True
4367,kg,59,-110,15,7,False
4368,L,63,182,1,11,True
4369,kg,48,224,15,20,True
4370,L,60,294,8,22,True
4371,L,39,400,7,7,False
4372,kg,56,65,13,21,True
4373,UN,15,76,4,25,False
4374,L,4,-21,7,21,False
4375,kg,93,-84,16,2,False
4376,L,30,-146,8,1,False
4377,L,60,-208,12,7,False
4378,kg,16,241,8,23,False
4379,kg,78,75,15,26,True
4380,L,73,-109,7,2,False
4381,UN,50,-213,9,6,False
4382,kg,45,-151,3,4,True
4383,UN,72,423,6,22,False
4384,L,50,-270,6,2,False
4385,kg,53,222,11,19,False
4386,kg,24,35,16,15,False
4387,L,96,77,6,10,False
4388,L,81,304,5,12,True
4389,L,24,368,10,13,True
4390,UN,94,28,3,29,False
4391,L,1,373,17,18,False
4392,UN,12,-11,16,11,False
4393,kg,92,-153,18,8,False
4394,UN,71,-135,11,20,False
4395,L,64,224,4,5,True
4396,kg,51,-257,10,17,True
4397,UN,78,304,11,5,False
4398,UN,56,-187,3,27,True
4399,L,60,-63,8,13,False
4400,kg,87,134,2,23,False
4401,L,11,-130,12,13,False
4402,UN,58,26,17,2,False
4403,UN,4,248,14,24,True
4404,L,47,122,2,4,False
4405,kg,45,-142,14,21,False
4406,UN,59,313,3,15,False
4407,kg,72,318,1,27,True
4408,kg,97,-286,15,15,False
4409,UN,65,192,2,19,True
4410,L,5,-305,11,22,False
4411,UN,30,-229,15,20,False
4412,UN,16,408,4,2,False
4413,UN,40,-193,5,17,False
4414,kg,27,293,10,5,False
4415,kg,30,254,9,1,True
4416,L,35,12,6,8,False
4417,L,26,168,19,16,False
4418,kg,24,-16,13,24,False
4419,L,33,94,12,5,False
4420,UN,92,72,2,11,False
4421,L,79,423,5,3,False
4422,UN,65,-52,15,8,True
4423,kg,88,-101,9,11,True
4424,UN,80,375,19,24,False
4425,kg,68,197,18,10,False
4426,kg,8,355,17,15,True
4427,UN,65,-124,9,29,True
4428,L,16,391,14,14,True
4429,L,23,158,15,7,True
4430,kg,72,-184,7,15,True
4431,UN,54,-174,18,1,True
4432,kg,71,19,6,28,False
4433,L,48,264,13,7,True
4434,L,57,-271,14,9,False
4435,UN,90,-197,10,24,True
4436,UN,24,355,2,21,True
4437,kg,95,-85,19,9,False
4438,kg,20,208,19,8,False
4439,kg,24,-6,1,9,True
4440,UN,82,377,2,1,True
4441,kg,13,424,17,13,True
4442,kg,96,-52,2,12,False
4443,L,3,-219,6,10,False
4444,UN,26,331,12,23,True
4445,kg,58,191,16,6,False
4446,L,31,158,14,10,False
4447,L,74,-191,6,4,False
4448,UN,18,-286,2,17,False
4449,L,51,141,1,10,True
4450,kg,52,290,10,5,False
4451,UN,65,-117,16,24,True
4452,L,97,141,5,16,False
4453,UN,80,-212,15,25,False
4454,UN,10,-181,5,25,True
4455,kg,52,95,16,4,False
4456,kg,88,303,18,18,True
4457,kg,63,204,17,26,False
4458,L,57,-272,16,7,True
4459,L,22,-101,10,19,False
4460,L,34,-181,12,13,True
4461,UN,52,-276,10,19,True
4462,L,2,292,17,1,True
4463,UN,18,205,13,13,True
4464,L,71,414,17,22,False
4465,L,40,258,1,25,True
4466,UN,1,-165,13,17,False
4467,L,48,119,7,26,True
4468,kg,29,198,18,15,False
4469,L,53,17,18,1,False
4470,kg,4,363,2,10,False
4471,UN,45,19,13,12,True
4472,L,23,422,9,20,False
4473,UN,75,221,5,16,True
4474,UN,64,-298,16,28,True
4475,kg,43,-149,10,22,True
4476,UN,99,364,11,3,True
4477,kg,59,-99,3,4,True
4478,L,53,140,8,11,True
4479,L,57,-130,11,13,False
4480,UN,58,-139,4,21,False
4481,kg,85,292,18,2,True
4482,L,46,-30,7,4,True
4483,UN,21,304,17,15,True
4484,L,97,-249,1,29,True
4485,kg,53,-148,6,29,False
4486,UN,24,221,16,15,True
4487,L,9,70,17,17,False
4488,UN,92,-212,15,13,False
4489,UN,55,-248,2,27,True
4490,UN,3,-254,18,2,False
4491,L,48,314,14,15,False
4492,L,44,42,15,12,False
4493,kg,82,54,6,2,True
4494,UN,84,213,10,1,False
4495,UN,12,86,14,26,False
4496,L,66,-212,18,9,False
4497,kg,46,90,19,12,True
4498,L,24,-295,15,8,False
4499,kg,56,-159,8,2,True
4500,UN,18,100,18,22,False
4501,kg,45,107,9,22,True
4502,UN,76,170,15,19,True
4503,L,41,-141,19,19,True
4504,UN,27,-99,2,4,True
4505,UN,17,324,18,15,False
4506,UN,38,267,5,20,False
4507,UN,58,157,12,28,False
4508,UN,5,-28,7,26,False
4509,kg,31,-271,2,20,False
4510,L,82,37,1,10,False
4511,UN,59,-245,14,20,False
4512,UN,49,216,13,7,False
4513,kg,68,-172,17,15,True
4514,kg,51,409,13,5,True
4515,kg,77,250,10,20,False
4516,L,80,-44,1,10,False
4517,kg,13,-181,16,12,True
4518,kg,64,-285,2,6,True
4519,kg,45,-258,19,16,False
4520,L,50,-111,14,22,True
4521,L,57,156,1,9,True
4522,kg,58,-56,10,28,False
4523,UN,62,-213,10,19,True
4524,UN,18,296,7,15,False
4525,L,70,78,14,20,False
4526,L,90,407,9,28,True
4527,UN,35,-198,6,28,False
4528,UN,81,95,6,13,True
4529,L,27,-75,19,15,False
4530,L,41,-82,8,8,False
4531,L,35,-229,18,26,False
4532,L,21,-137,7,21,False
4533,L,70,155,1,2,False
4534,kg,63,-58,13,23,True
4535,kg,62,54,17,29,True
4536,kg,61,271,13,11,False
4537,UN,39,311,8,2,False
4538,UN,85,-87,17,1,True
4539,L,77,62,3,24,True
4540,kg,18,-289,4,25,True
4541,L,56,-273,10,27,False
4542,UN,58,-1,15,9,True
4543,L,40,-198,7,9,False
4544,kg,22,135,15,24,False
4545,L,97,-244,17,29,True
4546,L,48,77,16,28,True
4547,kg,3,299,8,29,False
4548,L,3,51,8,3,False
4549,UN,24,-188,19,9,False
4550,kg,3,-227,12,7,False
4551,UN,89,-53,2,28,True
4552,L,1,191,17,23,False
4553,kg,5,80,7,8,True
4554,L,43,-125,4,2,True
4555,UN,70,-13,2,27,False
4556,UN,52,107,1,9,False
4557,kg,24,165,17,10,True
4558,UN,18,122,14,7,True
4559,UN,10,188,3,3,False
4560,L,92,-79,2,27,True
4561,kg,44,-266,1,9,True
4562,L,95,58,15,3,True
4563,UN,11,273,11,27,True
4564,L,48,244,8,6,True
4565,kg,40,208,1,5,False
4566,L,11,223,10,18,True
4567,L,85,127,7,2,False
4568,L,38,-118,17,24,False
4569,UN,11,20,4,21,True
4570,UN,3,338,12,15,False
4571,UN,17,416,8,4,True
4572,L,31,-287,2,8,True
4573,kg,36,-129,15,27,True
4574,UN,48,364,14,12,False
4575,kg,35,35,7,2,False
4576,L,84,42,6,13,True
4577,UN,5,159,7,12,True
4578,L,48,-11,7,26,True
4579,L,81,332,9,17,False
4580,kg,4,218,3,16,True
4581,UN,27,170,15,2,True
4582,L,50,336,4,24,True
4583,L,31,-22,13,29,False
4584,UN,28,-204,14,22,False
4585,kg,8,178,12,23,True
4586,L,21,-83,18,29,True
4587,kg,48,-149,6,10,True
4588,L,95,313,6,28,False
4589,UN,40,-136,5,21,True
4590,UN,9,-172,3,25,True
4591,L,18,398,18,14,True
4592,UN,74,339,2,21,False
4593,kg,53,290,10,26,False
4594,kg,81,199,3,5,True
4595,L,37,-87,14,19,False
4596,UN,17,-93,18,28,False
4597,kg,88,71,9,28,True
4598,kg,87,183,10,28,True
4599,kg,88,-298,13,4,True
4600,UN,50,-7,12,10,False
4601,L,1,-48,3,12,True
4602,UN,52,54,3,16,False
4603,UN,37,197,6,8,False
4604,UN,66,338,16,22,True
4605,kg,55,83,6,27,False
4606,L,86,170,10,13,True
4607,kg,77,371,11,24,True
4608,L,13,-271,17,10,True
4609,UN,58,42,4,7,False
4610,UN,50,325,12,3,False
4611,UN,63,-134,18,13,False
4612,kg,65,12,12,15,False
4613,UN,34,231,19,22,True
4614,UN,34,-31,3,1,True
4615,kg,29,42,1,1,True
4616,UN,97,-293,16,22,True
4617,L,17,323,5,4,True
4618,UN,37,-25,14,22,True
4619,kg,25,205,14,23,True
4620,UN,7,-207,10,9,False
4621,kg,49,397,12,26,False
4622,L,25,269,8,3,True
4623,kg,55,-283,4,6,False
4624,L,21,-186,9,5,True
4625,UN,11,-44,9,18,True
4626,kg,6,-15,4,14,False
4627,UN,3,-81,5,9,False
4628,UN,84,183,15,13,True
4629,kg,26,250,16,20,False
4630,kg,86,-197,6,23,False
4631,L,7,81,4,12,True
4632,L,95,122,4,10,True
4633,kg,50,-261,11,12,False
4634,kg,33,-30,13,3,False
4635,kg,89,-26,4,22,True
4636,L,37,231,14,9,True
4637,L,57,-51,13,2,False
4638,L,99,365,16,24,False
